flavor,E_ND_GeV_bin_low,E_ND_GeV_bin_high,E_FD_GeV_bin_low,E_FD_GeV_bin_high,transfer_weight,conditional_EFD_given_END,fd_weight_sum,nd_weight_sum,event_count
nue,6.25,6.5,7.75,8.0,2.043949012205562e-09,0.012349926847813301,6.98278491754246e-09,3.4163205030283774,11
nue,6.5,6.75,6.0,6.25,2.2443380044990358e-10,0.0013293891530703887,7.346489321333147e-10,3.273343545671934,1
nue,6.5,6.75,6.25,6.5,6.264147824621426e-10,0.003710443861213318,2.050470785085943e-09,3.273343545671934,3
nue,6.5,6.75,6.5,6.75,5.468765038360477e-08,0.32393146255658434,1.7901146741113594e-07,3.273343545671934,243
nue,6.5,6.75,6.75,7.0,5.257858122600005e-08,0.3114388092415554,1.7210775949671478e-07,3.273343545671934,227
nue,6.5,6.75,7.0,7.25,2.453768627740929e-08,0.14534412335949928,8.032027700188049e-08,3.273343545671934,116
nue,6.5,6.75,7.25,7.5,1.683118836874367e-08,0.09969620977695268,5.509426181281562e-08,3.273343545671934,77
nue,6.5,6.75,7.5,7.75,1.1331202765214267e-08,0.06711813468880512,3.709091943621409e-08,3.273343545671934,51
nue,6.5,6.75,7.75,8.0,8.00759918877215e-09,0.047431427362319624,2.6211623120895132e-08,3.273343545671934,28
nue,6.75,7.0,6.5,6.75,6.154840719557411e-10,0.0036966820955217712,1.900856262598425e-09,3.0883922902477865,4
nue,6.75,7.0,6.75,7.0,5.661645054403288e-08,0.34004619871490394,1.7485380936138624e-07,3.0883922902477865,219
nue,6.75,7.0,7.0,7.25,4.70967007591194e-08,0.28286927052582245,1.4545308752057144e-07,3.0883922902477865,197
nue,6.75,7.0,7.25,7.5,3.6959964679176425e-08,0.2219866376825645,1.1414686996299898e-07,3.0883922902477865,146
nue,6.75,7.0,7.5,7.75,1.605174797051066e-08,0.0964090088243285,4.9574094677125677e-08,3.0883922902477865,68
nue,6.75,7.0,7.75,8.0,9.156000877197264e-09,0.054992202156858815,2.8277322518637998e-08,3.0883922902477865,42
nue,7.0,7.25,6.75,7.0,5.26002725676797e-10,0.003128999857162643,1.3150473139180493e-09,2.5000769952779325,2
nue,7.0,7.25,7.0,7.25,6.33582330861483e-08,0.3768951995858081,1.5840046100013652e-07,2.5000769952779325,194
nue,7.0,7.25,7.25,7.5,5.672491018316478e-08,0.3374359622040184,1.418166430081372e-07,2.5000769952779325,182
nue,7.0,7.25,7.5,7.75,2.9157903575456907e-08,0.17344981626354972,7.289700395953199e-08,2.5000769952779325,102
nue,7.0,7.25,7.75,8.0,1.8338655028010085e-08,0.10909002208946111,4.5848049559866e-08,2.5000769952779325,67
nue,7.25,7.5,6.75,7.0,2.3474526259675385e-10,0.0014158306756718465,4.989349067474013e-10,2.125431206696909,1
nue,7.25,7.5,7.0,7.25,2.3215828971693958e-10,0.0014002277385993145,4.934364738577655e-10,2.125431206696909,1
nue,7.25,7.5,7.25,7.5,7.26295751562007e-08,0.4380543374108747,1.543691655661275e-07,2.125431206696909,186
nue,7.25,7.5,7.5,7.75,6.037681070975425e-08,0.3641536351212595,1.2832675764334384e-07,2.125431206696909,172
nue,7.25,7.5,7.75,8.0,3.2327089560920683e-08,0.19497596905359466,6.870900497446671e-08,2.125431206696909,87
nue,7.5,7.75,7.5,7.75,8.222744673134057e-08,0.4830521003982501,1.3115349556340514e-07,1.5950087322049444,167
nue,7.5,7.75,7.75,8.0,8.7997352340123e-08,0.5169478996017499,1.403565453934114e-07,1.5950087322049444,176
nue,7.75,8.0,7.25,7.5,8.856488241711811e-10,0.005102076227028873,6.258371564888881e-10,0.7066425646469602,1
nue,7.75,8.0,7.75,8.0,1.727003159403982e-07,0.994897923772971,1.220373941714633e-07,0.7066425646469602,145
numu,0.5,0.75,0.5,0.75,1.462531666533278e-07,0.884647554593674,3.895120993133942e-05,266.3272927530362,211280
numu,0.5,0.75,0.75,1.0,1.709833559893467e-08,0.10342340696850373,4.553753430647135e-06,266.3272927530362,18303
numu,0.5,0.75,1.0,1.25,1.7120674524011168e-09,0.010355852934495124,4.559702896085771e-07,266.3272927530362,2093
numu,0.5,0.75,1.25,1.5,2.321447808601824e-10,0.0014041837000797128,6.182649101323924e-08,266.3272927530362,209
numu,0.5,0.75,1.5,1.75,2.793999572680088e-11,0.00016900180324751755,7.441183421450279e-09,266.3272927530362,19
numu,0.75,1.0,0.5,0.75,1.888344899594274e-09,0.010971843316129092,5.152327749724194e-07,272.8488715610804,661
numu,0.75,1.0,0.75,1.0,1.2515310014915435e-07,0.7271765902825105,3.4147882148067644e-05,272.8488715610804,114830
numu,0.75,1.0,1.0,1.25,3.349385740643087e-08,0.194609234571019,9.138761197572398e-06,272.8488715610804,21459
numu,0.75,1.0,1.25,1.5,8.534760674109842e-09,0.04958948806286035,2.328699818974756e-06,272.8488715610804,5517
numu,0.75,1.0,1.5,1.75,2.3084544467988636e-09,0.013412804248916875,6.29859190859228e-07,272.8488715610804,1372
numu,0.75,1.0,1.75,2.0,6.810864439949304e-10,0.003957314021319672,1.8583366767956575e-07,272.8488715610804,323
numu,0.75,1.0,2.0,2.25,4.865939435373253e-11,0.0002827254972444912,1.3276660840261527e-08,272.8488715610804,19
numu,1.0,1.25,0.5,0.75,1.952755820043452e-12,1.0793653053313664e-05,6.411405972889039e-10,328.3260460463702,5
numu,1.0,1.25,0.75,1.0,2.04323006973405e-09,0.011293739982460523,6.7084564995883e-07,328.3260460463702,618
numu,1.0,1.25,1.0,1.25,1.0091614166663479e-07,0.5578033922359372,3.3133397775661553e-05,328.3260460463702,78959
numu,1.0,1.25,1.25,1.5,5.398048683381713e-08,0.29837148124347845,1.7723199805805323e-05,328.3260460463702,24606
numu,1.0,1.25,1.5,1.75,1.5332012328481758e-08,0.0847460906192959,5.0338989857446176e-06,328.3260460463702,6754
numu,1.0,1.25,1.75,2.0,5.571395481292556e-09,0.030795304374785185,1.8292342493333988e-06,328.3260460463702,2474
numu,1.0,1.25,2.0,2.25,2.365026950419285e-09,0.013072438500782034,7.764999474242687e-07,328.3260460463702,944
numu,1.0,1.25,2.25,2.5,6.701691811279522e-10,0.003704289882980597,2.2003399742187425e-07,328.3260460463702,230
numu,1.0,1.25,2.5,2.75,3.663018504165416e-11,0.00020246950722671366,1.2026643820673204e-08,328.3260460463702,11
numu,1.25,1.5,0.75,1.0,1.1706921218217681e-11,6.359602796803267e-05,3.9740665180157376e-09,339.4629932105043,11
numu,1.25,1.5,1.0,1.25,1.8456031860424431e-09,0.010025952139730454,6.26513981812811e-07,339.4629932105043,457
numu,1.25,1.5,1.25,1.5,9.322278407610993e-08,0.5064182694025814,3.1645685317892813e-05,339.4629932105043,55715
numu,1.25,1.5,1.5,1.75,5.264383154518272e-08,0.28597942370039686,1.7870632630397294e-05,339.4629932105043,17557
numu,1.25,1.5,1.75,2.0,1.9915235853291735e-08,0.108186420042274,6.760485573251564e-06,339.4629932105043,5897
numu,1.25,1.5,2.0,2.25,8.961440220912434e-09,0.048681629635991194,3.0420773208679377e-06,339.4629932105043,2674
numu,1.25,1.5,2.25,2.5,4.905227222485725e-09,0.026646883652493784,1.6651431153226524e-06,339.4629932105043,1372
numu,1.25,1.5,2.5,2.75,2.11383650069656e-09,0.011483087885562217,7.175692656840725e-07,339.4629932105043,547
numu,1.25,1.5,2.75,3.0,4.583444121576422e-10,0.0024898847024962443,1.5559096607234227e-07,339.4629932105043,110
numu,1.25,1.5,3.0,3.25,4.574969600143751e-12,2.4852810505880972e-05,1.5530328743118619e-09,339.4629932105043,1
numu,1.5,1.75,0.75,1.0,6.209125320321242e-13,3.402996152829258e-06,2.0285704115164193e-10,326.70791888791626,1
numu,1.5,1.75,1.0,1.25,6.961020688294773e-11,0.0003815082704886752,2.2742205824085156e-08,326.70791888791626,30
numu,1.5,1.75,1.25,1.5,2.1084646576220696e-09,0.011555729266377802,6.888521003404293e-07,326.70791888791626,344
numu,1.5,1.75,1.5,1.75,8.527866485702224e-08,0.4673813998842724,2.7861215120977817e-05,326.70791888791626,40347
numu,1.5,1.75,1.75,2.0,4.9797040504373715e-08,0.2729194991508066,1.626908746996121e-05,326.70791888791626,13814
numu,1.5,1.75,2.0,2.25,2.1330508001632474e-08,0.11690476987134403,6.968845878035391e-06,326.70791888791626,4253
numu,1.5,1.75,2.25,2.5,1.1850038768208462e-08,0.06494576008493999,3.8715015047025135e-06,326.70791888791626,2349
numu,1.5,1.75,2.5,2.75,7.093351405588851e-09,0.038876083664930776,2.3174540756606093e-06,326.70791888791626,1379
numu,1.5,1.75,2.75,3.0,3.558151757868373e-09,0.01950093792370466,1.1624763559005571e-06,326.70791888791626,650
numu,1.5,1.75,3.0,3.25,1.0559795270502101e-09,0.005787440392381076,3.449968736708202e-07,326.70791888791626,192
numu,1.5,1.75,3.25,3.5,2.8012155148705075e-10,0.0015352445197316102,9.151792912198863e-08,326.70791888791626,48
numu,1.5,1.75,3.5,3.75,1.951211983183594e-11,0.00010693884451642192,6.374764063350759e-09,326.70791888791626,3
numu,1.5,1.75,4.0,4.25,8.588623827577481e-12,4.707112892002596e-05,2.8059714168190084e-09,326.70791888791626,1
numu,1.5,1.75,4.25,4.5,9.891916237790134e-12,5.4214001432922465e-05,3.231767367862001e-09,326.70791888791626,1
numu,1.75,2.0,1.0,1.25,1.2499957682734502e-12,6.98129298048646e-06,3.7657961365443496e-10,301.2647108194482,1
numu,1.75,2.0,1.25,1.5,1.8114257434454816e-10,0.0010116909311505716,5.45718652770007e-08,301.2647108194482,45
numu,1.75,2.0,1.5,1.75,1.848117145385005e-09,0.01032183274669335,5.567724773648777e-07,301.2647108194482,279
numu,1.75,2.0,1.75,2.0,8.236086664038414e-08,0.45998982935557503,2.4812422671254468e-05,301.2647108194482,30898
numu,1.75,2.0,2.0,2.25,4.5642139696357016e-08,0.254913782561585,1.3750366016803855e-05,301.2647108194482,10065
numu,1.75,2.0,2.25,2.5,2.1588097237136815e-08,0.12057067354064221,6.503731871288152e-06,301.2647108194482,3158
numu,1.75,2.0,2.5,2.75,1.3649854522071913e-08,0.0762351649327788,4.112219475319533e-06,301.2647108194482,1901
numu,1.75,2.0,2.75,3.0,7.616155719293619e-09,0.04253663557184516,2.294478950328879e-06,301.2647108194482,1051
numu,1.75,2.0,3.0,3.25,3.844596814366085e-09,0.021472278094195083,1.1582413474973705e-06,301.2647108194482,521
numu,1.75,2.0,3.25,3.5,1.5018550311027927e-09,0.008387940385452984,4.524559216379163e-07,301.2647108194482,207
numu,1.75,2.0,3.5,3.75,6.302765437198431e-10,0.0035201280853248687,1.8988008068003985e-07,301.2647108194482,84
numu,1.75,2.0,3.75,4.0,1.6495219685000142e-10,0.0009212668100271642,4.969427588304838e-08,301.2647108194482,20
numu,1.75,2.0,4.0,4.25,9.109423468105258e-12,5.087661552806925e-05,2.7443478268506256e-09,301.2647108194482,1
numu,1.75,2.0,4.25,4.5,1.0907519236978717e-11,6.091907622121023e-05,3.2860506286859615e-09,301.2647108194482,1
numu,2.0,2.25,1.25,1.5,2.7253618950221325e-11,0.00015353288961703716,6.73804514090683e-09,247.23487743825342,9
numu,2.0,2.25,1.5,1.75,3.3472195923791933e-10,0.0018856515794815772,8.275494256807905e-08,247.23487743825342,52
numu,2.0,2.25,1.75,2.0,1.9478555110533074e-09,0.01097321738132162,4.815778185426909e-07,247.23487743825342,212
numu,2.0,2.25,2.0,2.25,7.838648911348906e-08,0.44158921435388554,1.9379874028788454e-05,247.23487743825342,22017
numu,2.0,2.25,2.25,2.5,4.597767436671348e-08,0.259014599722925,1.1367284686950334e-05,247.23487743825342,7759
numu,2.0,2.25,2.5,2.75,2.204565538614946e-08,0.12419389810649123,5.450454907440633e-06,247.23487743825342,2234
numu,2.0,2.25,2.75,3.0,1.319985578339088e-08,0.07436120702552435,3.2634647268092645e-06,247.23487743825342,1272
numu,2.0,2.25,3.0,3.25,7.646281801199984e-09,0.04307522395130808,1.8904275439780257e-06,247.23487743825342,710
numu,2.0,2.25,3.25,3.5,3.717041859307349e-09,0.020939904477614606,9.1898238851871e-07,247.23487743825342,346
numu,2.0,2.25,3.5,3.75,2.122433600224939e-09,0.011956700659021288,5.247396110224438e-07,247.23487743825342,208
numu,2.0,2.25,3.75,4.0,1.320261778200577e-09,0.007437676670694636,3.2641475891983016e-07,247.23487743825342,125
numu,2.0,2.25,4.0,4.25,6.824382138309158e-10,0.0038445063441271575,1.6872252815566706e-07,247.23487743825342,60
numu,2.0,2.25,4.25,4.5,1.0200909437004174e-10,0.0005746668379878541,2.5220205944164498e-08,247.23487743825342,8
numu,2.25,2.5,1.25,1.5,1.5019103782686447e-11,8.658931084959228e-05,3.333100792476646e-09,221.9240802050346,5
numu,2.25,2.5,1.5,1.75,4.5777453334330563e-11,0.000263919751406102,1.0159119225350206e-08,221.9240802050346,8
numu,2.25,2.5,1.75,2.0,5.029211084115004e-10,0.002899480076784954,1.1161030439991871e-07,221.9240802050346,45
numu,2.25,2.5,2.0,2.25,1.6663390835973457e-09,0.00960690830679025,3.6980076843704123e-07,221.9240802050346,177
numu,2.25,2.5,2.25,2.5,7.840652091099024e-08,0.4520354017143905,1.740029503524832e-05,221.9240802050346,17291
numu,2.25,2.5,2.5,2.75,4.597419312841301e-08,0.26505401104188187,1.020278052319168e-05,221.9240802050346,6680
numu,2.25,2.5,2.75,3.0,1.9125187316899948e-08,0.11026202452564157,4.244339604052015e-06,221.9240802050346,1548
numu,2.25,2.5,3.0,3.25,1.0996268748425323e-08,0.06339654793122056,2.440336827681657e-06,221.9240802050346,834
numu,2.25,2.5,3.25,3.5,6.109574488523686e-09,0.03522339629581349,1.355861698809764e-06,221.9240802050346,449
numu,2.25,2.5,3.5,3.75,3.0308365256777376e-09,0.01747361559341099,6.726156082128547e-07,221.9240802050346,241
numu,2.25,2.5,3.75,4.0,3.2053782921743158e-09,0.018479897425808436,7.113506291999697e-07,221.9240802050346,253
numu,2.25,2.5,4.0,4.25,2.6304303792677185e-09,0.015165162786955783,5.837558424623687e-07,221.9240802050346,191
numu,2.25,2.5,4.25,4.5,1.3591562095321154e-09,0.00783591359532367,3.01629491655376e-07,221.9240802050346,94
numu,2.25,2.5,4.5,4.75,3.662787785195049e-10,0.0021116990380874376,8.128608102156471e-08,221.9240802050346,23
numu,2.25,2.5,4.75,5.0,1.8287514135104057e-11,0.00010543260563498142,4.058439753669537e-09,221.9240802050346,1
numu,2.5,2.75,1.25,1.5,5.614962460682556e-12,3.285516563773049e-05,1.1227706236909026e-09,199.96048621034205,3
numu,2.5,2.75,1.5,1.75,2.2110406679822687e-11,0.00012937594487405542,4.421207670005739e-09,199.96048621034205,3
numu,2.5,2.75,1.75,2.0,1.5015882048646907e-10,0.0008786332862587763,3.0025830753245825e-08,199.96048621034205,14
numu,2.5,2.75,2.0,2.25,5.967254169788454e-10,0.0034916551183319052,1.1932150451315902e-07,199.96048621034205,41
numu,2.5,2.75,2.25,2.5,1.729797478918893e-09,0.010121667435457839,3.458911449300458e-07,199.96048621034205,144
numu,2.5,2.75,2.5,2.75,7.539055153402366e-08,0.44113724277136185,1.5075131340409222e-05,199.96048621034205,13717
numu,2.5,2.75,2.75,3.0,4.463320985358968e-08,0.2611649700156702,8.924878343452022e-06,199.96048621034205,5850
numu,2.5,2.75,3.0,3.25,1.767581441041371e-08,0.10342754992618967,3.534464443670096e-06,199.96048621034205,1155
numu,2.5,2.75,3.25,3.5,8.482096151028989e-09,0.04963179646321931,1.6960840704426276e-06,199.96048621034205,515
numu,2.5,2.75,3.5,3.75,5.4114527077136395e-09,0.03166435684969193,1.0820767145386914e-06,199.96048621034205,323
numu,2.5,2.75,3.75,4.0,4.9300366466026595e-09,0.02884741826119382,9.858125248894721e-07,199.96048621034205,291
numu,2.5,2.75,4.0,4.25,4.842443173723062e-09,0.02833487733498193,9.682972914636154e-07,199.96048621034205,276
numu,2.5,2.75,4.25,4.5,3.9711431511021e-09,0.023236587406274167,7.940717153052457e-07,199.96048621034205,218
numu,2.5,2.75,4.5,4.75,1.8945221704878928e-09,0.011085530874264456,3.7882957434703157e-07,199.96048621034205,103
numu,2.5,2.75,4.75,5.0,9.190407671344196e-10,0.0053776382021185785,1.8377183864332428e-07,199.96048621034205,46
numu,2.5,2.75,5.0,5.25,1.9505043864241454e-10,0.00114131029622761,3.90023805464777e-08,199.96048621034205,9
numu,2.5,2.75,5.25,5.5,2.4946342602761717e-11,0.00014597002633739357,4.988282796018003e-09,199.96048621034205,1
numu,2.5,2.75,5.5,5.75,2.5731561035079554e-11,0.00015056462190882425,5.1452954555256e-09,199.96048621034205,1
numu,2.75,3.0,1.25,1.5,1.8748611743006433e-12,1.0962910278759646e-05,3.404831662718652e-10,181.60446807421434,1
numu,2.75,3.0,1.75,2.0,1.1109148074701389e-11,6.495872616373109e-05,2.017470926863828e-09,181.60446807421434,2
numu,2.75,3.0,2.0,2.25,2.0965330882819863e-10,0.0012259096544500034,3.8073977629744e-08,181.60446807421434,18
numu,2.75,3.0,2.25,2.5,5.171055187729211e-10,0.003023680624819396,9.390867267499698e-08,181.60446807421434,25
numu,2.75,3.0,2.5,2.75,1.5647758252037046e-09,0.00914974250532402,2.841702813915086e-07,181.60446807421434,126
numu,2.75,3.0,2.75,3.0,7.045890791498998e-08,0.4119956700791753,1.2795652492991805e-05,181.60446807421434,10898
numu,2.75,3.0,3.0,3.25,4.0998266481106707e-08,0.23972991876836347,7.445468376266275e-06,181.60446807421434,5005
numu,2.75,3.0,3.25,3.5,1.662669994671151e-08,0.09722160885626567,3.019482999652112e-06,181.60446807421434,898
numu,2.75,3.0,3.5,3.75,9.444749488611413e-09,0.05522645765366119,1.7152087069734835e-06,181.60446807421434,430
numu,2.75,3.0,3.75,4.0,7.822437444141328e-09,0.045740282553624306,1.4205895910871026e-06,181.60446807421434,370
numu,2.75,3.0,4.0,4.25,7.788174366086428e-09,0.045539935426200266,1.4143672630223573e-06,181.60446807421434,353
numu,2.75,3.0,4.25,4.5,6.29246675734124e-09,0.03679405677518594,1.142740078341632e-06,181.60446807421434,286
numu,2.75,3.0,4.5,4.75,4.560770630311132e-09,0.026668278114380203,8.282563243261523e-07,181.60446807421434,199
numu,2.75,3.0,4.75,5.0,2.6332880106761806e-09,0.01539767348904908,4.782168684650538e-07,181.60446807421434,114
numu,2.75,3.0,5.0,5.25,1.337252232060332e-09,0.007819339608233661,2.4285098028437245e-07,181.60446807421434,56
numu,2.75,3.0,5.25,5.5,4.506605310173713e-10,0.002635155624023487,8.184196601745269e-08,181.60446807421434,17
numu,2.75,3.0,5.5,5.75,2.382412390180425e-10,0.0013930723852285149,4.3265673485213364e-08,181.60446807421434,8
numu,2.75,3.0,5.75,6.0,6.213040226311007e-11,0.00036329624557284595,1.1283158654229066e-08,181.60446807421434,2
numu,3.0,3.25,1.75,2.0,5.898912796962718e-12,3.4558362105869585e-05,1.0257063098423215e-09,173.88056836006217,1
numu,3.0,3.25,2.0,2.25,9.063334602102693e-11,0.0005309690274238204,1.5759377718510342e-08,173.88056836006217,8
numu,3.0,3.25,2.25,2.5,2.4893860206320014e-10,0.001458389138530507,4.328558561350858e-08,173.88056836006217,10
numu,3.0,3.25,2.5,2.75,5.593645709213842e-10,0.0032769976530334075,9.726262951229259e-08,173.88056836006217,20
numu,3.0,3.25,2.75,3.0,8.289717484567528e-10,0.004856472174576775,1.4414207877609467e-07,173.88056836006217,96
numu,3.0,3.25,3.0,3.25,5.985266033220461e-08,0.3506425641390976,1.0407214596425486e-05,173.88056836006217,9208
numu,3.0,3.25,3.25,3.5,3.84854859291747e-08,0.22546448885387274,6.691878166978072e-06,173.88056836006217,4133
numu,3.0,3.25,3.5,3.75,1.8118485937254628e-08,0.10614586439591821,3.1504526325936285e-06,173.88056836006217,893
numu,3.0,3.25,3.75,4.0,1.382608505936311e-08,0.0809991383893725,2.4040875283166214e-06,173.88056836006217,547
numu,3.0,3.25,4.0,4.25,1.2553324530249658e-08,0.07354276112917502,2.182779204128121e-06,173.88056836006217,486
numu,3.0,3.25,4.25,4.5,1.0704527744909486e-08,0.0627117163304029,1.861309368310916e-06,173.88056836006217,408
numu,3.0,3.25,4.5,4.75,5.9373083997007934e-09,0.034783300020425414,1.032382559068945e-06,173.88056836006217,233
numu,3.0,3.25,4.75,5.0,4.4794400525315495e-09,0.026242481741148398,7.788875822690126e-07,173.88056836006217,166
numu,3.0,3.25,5.0,5.25,2.965104533389428e-09,0.0173708545410923,5.155740615127507e-07,173.88056836006217,109
numu,3.0,3.25,5.25,5.5,1.3357398419071783e-09,0.007825337095953176,2.3225920289199976e-07,173.88056836006217,49
numu,3.0,3.25,5.5,5.75,4.29022298247167e-10,0.0025133966960745493,7.45986410583575e-08,173.88056836006217,14
numu,3.0,3.25,5.75,6.0,2.0224355436831053e-10,0.0011848295145228894,3.516622418072097e-08,173.88056836006217,6
numu,3.0,3.25,6.0,6.25,7.098844990207797e-11,0.0004158807972739553,1.2343512015973119e-08,173.88056836006217,2
numu,3.25,3.5,2.0,2.25,2.193791556334044e-11,0.00012894436161784,3.804711732458582e-09,173.43086773551454,3
numu,3.25,3.5,2.25,2.5,1.0760369635017967e-10,0.0006324616344489712,1.866180242956048e-08,173.43086773551454,8
numu,3.25,3.5,2.5,2.75,4.19512785257206e-10,0.002465767913516195,7.275646637329981e-08,173.43086773551454,18
numu,3.25,3.5,2.75,3.0,2.5063264025221245e-10,0.0014731420450865452,4.346743628178426e-08,173.43086773551454,9
numu,3.25,3.5,3.0,3.25,1.0151781845713073e-09,0.00596690704547378,1.7606323345636616e-07,173.43086773551454,114
numu,3.25,3.5,3.25,3.5,5.486815771048014e-08,0.3224982587200523,9.515832202777633e-06,173.43086773551454,7298
numu,3.25,3.5,3.5,3.75,3.785517603690858e-08,0.22250115303419826,6.565256028361712e-06,173.43086773551454,3414
numu,3.25,3.5,3.75,4.0,1.985568750041507e-08,0.11670566156716931,3.443589112682195e-06,173.43086773551454,936
numu,3.25,3.5,4.0,4.25,1.6970192667467628e-08,0.09974560498787735,2.9431552399577766e-06,173.43086773551454,620
numu,3.25,3.5,4.25,4.5,1.3234323695428307e-08,0.07778730916452721,2.2952402423908127e-06,173.43086773551454,486
numu,3.25,3.5,4.5,4.75,8.209485444413705e-09,0.04825284593627494,1.4237781842867449e-06,173.43086773551454,292
numu,3.25,3.5,4.75,5.0,6.907996063847064e-09,0.04060308920140993,1.1980597516665152e-06,173.43086773551454,234
numu,3.25,3.5,5.0,5.25,4.473089477795169e-09,0.02629145259988184,7.757717895926157e-07,173.43086773551454,154
numu,3.25,3.5,5.25,5.5,2.893102254985634e-09,0.017004770680567452,5.017532345297324e-07,173.43086773551454,98
numu,3.25,3.5,5.5,5.75,1.4581426298719754e-09,0.008570516647934937,2.528869415808419e-07,173.43086773551454,47
numu,3.25,3.5,5.75,6.0,7.618161745097335e-10,0.0044777225989717055,1.3212244020017327e-07,173.43086773551454,23
numu,3.25,3.5,6.0,6.25,5.781284837377951e-10,0.003398062502949517,1.0026532459726312e-07,173.43086773551454,16
numu,3.25,3.5,6.25,6.5,2.5457760773565487e-10,0.0014963293580419134,4.415161541562606e-08,173.43086773551454,6
numu,3.5,3.75,2.0,2.25,1.5844667290043295e-11,9.13151385480049e-05,2.6053908344606033e-09,164.43329397631575,2
numu,3.5,3.75,2.25,2.5,3.917374260554827e-11,0.00022576401687635235,6.441467534010644e-09,164.43329397631575,2
numu,3.5,3.75,2.5,2.75,5.302815946365258e-11,0.0003056090506496146,8.719594934109735e-09,164.43329397631575,3
numu,3.5,3.75,2.75,3.0,1.246877679137194e-10,0.0007185938709762365,2.050282039660725e-08,164.43329397631575,5
numu,3.5,3.75,3.0,3.25,1.384745741596371e-10,0.0007980492548877428,2.2769830361036746e-08,164.43329397631575,8
numu,3.5,3.75,3.25,3.5,9.764282056250434e-10,0.00562729877798444,1.6055730618230925e-07,164.43329397631575,96
numu,3.5,3.75,3.5,3.75,4.8248645398688945e-08,0.2780640109813755,7.933683692801634e-06,164.43329397631575,6227
numu,3.5,3.75,3.75,4.0,4.086040562635504e-08,0.23548450293070775,6.718811090349944e-06,164.43329397631575,3240
numu,3.5,3.75,4.0,4.25,2.4828580456490638e-08,0.1430907461060695,4.082645269216733e-06,164.43329397631575,1128
numu,3.5,3.75,4.25,4.5,1.9308166052208497e-08,0.11127578925391787,3.17490534460632e-06,164.43329397631575,659
numu,3.5,3.75,4.5,4.75,1.268153975421081e-08,0.07308557121836717,2.085267354476481e-06,164.43329397631575,396
numu,3.5,3.75,4.75,5.0,8.604789251147073e-09,0.04959066089943321,1.4149138405381086e-06,164.43329397631575,262
numu,3.5,3.75,5.0,5.25,6.338966858286871e-09,0.03653239454762292,1.0423372009148077e-06,164.43329397631575,193
numu,3.5,3.75,5.25,5.5,4.969736139061412e-09,0.028641317345337564,8.171900835390055e-07,164.43329397631575,149
numu,3.5,3.75,5.5,5.75,3.3698424454251854e-09,0.019420895633593806,5.541142934824662e-07,164.43329397631575,99
numu,3.5,3.75,5.75,6.0,1.1452643681440806e-09,0.0066003263140077114,1.8831959252763512e-07,164.43329397631575,32
numu,3.5,3.75,6.0,6.25,8.081234833245404e-10,0.004657334009786904,1.3288240630266846e-07,164.43329397631575,21
numu,3.5,3.75,6.25,6.5,5.935585462427459e-10,0.0034207648475249627,9.760078692648805e-08,164.43329397631575,14
numu,3.5,3.75,6.5,6.75,2.681368354202879e-10,0.001545311859695116,4.4090623084543195e-08,164.43329397631575,6
numu,3.5,3.75,6.75,7.0,1.4293302195911478e-10,0.0008237439426376197,2.3502947618726315e-08,164.43329397631575,3
numu,3.75,4.0,2.25,2.5,1.1551340462668271e-11,6.776564815892188e-05,1.9241021891949047e-09,166.56960249879535,1
numu,3.75,4.0,2.5,2.75,4.367644327371733e-11,0.000256226755438923,7.275167794664279e-09,166.56960249879535,3
numu,3.75,4.0,2.75,3.0,1.207741985336607e-10,0.0007085187966676302,2.0117310241862456e-08,166.56960249879535,5
numu,3.75,4.0,3.0,3.25,2.3994897640123296e-10,0.001407654632243728,3.99682056191462e-08,166.56960249879535,5
numu,3.75,4.0,3.25,3.5,3.594734463733121e-10,0.0021088419277516452,5.987734907127462e-08,166.56960249879535,11
numu,3.75,4.0,3.5,3.75,7.762281548283104e-10,0.004553722938142353,1.2929601519812503e-07,166.56960249879535,104
numu,3.75,4.0,3.75,4.0,4.851678939022839e-08,0.2846225241342493,8.081422323248114e-06,166.56960249879535,5770
numu,3.75,4.0,4.0,4.25,4.465535545601152e-08,0.2619695191240743,7.438224807750251e-06,166.56960249879535,3289
numu,3.75,4.0,4.25,4.5,2.4944213828497113e-08,0.14633460275591156,4.154947782057718e-06,166.56960249879535,1143
numu,3.75,4.0,4.5,4.75,1.6822998965188925e-08,0.09869170011369947,2.8022002504691647e-06,166.56960249879535,555
numu,3.75,4.0,4.75,5.0,1.1333011640621253e-08,0.06648482761817119,1.8877352440925027e-06,166.56960249879535,334
numu,3.75,4.0,5.0,5.25,8.319878882003462e-09,0.04880836010892341,1.3858389182134384e-06,166.56960249879535,243
numu,3.75,4.0,5.25,5.5,4.891696035944662e-09,0.028697011705570263,8.148078642522353e-07,166.56960249879535,140
numu,3.75,4.0,5.5,5.75,3.3592686836164386e-09,0.01970706520346578,5.595520493166417e-07,166.56960249879535,95
numu,3.75,4.0,5.75,6.0,2.324897482502669e-09,0.013638952579919601,3.872572495109196e-07,166.56960249879535,63
numu,3.75,4.0,6.0,6.25,1.3380331162396142e-09,0.007849537607615005,2.2287564430225698e-07,166.56960249879535,35
numu,3.75,4.0,6.25,6.5,1.157128035901569e-09,0.006788262505909822,1.9274235698033612e-07,166.56960249879535,28
numu,3.75,4.0,6.5,6.75,9.101178290078354e-10,0.005339183342662935,1.5159796500490174e-07,166.56960249879535,21
